Unique ID,Date of Collection,Collector Name,Source Platform,Source Publication,Original Date,Title/Headline,URL,Search Query Used,Fraud Category,Fraud Subcategory,Narrative Type,TXT File Name,Notes
NA-8935,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"28 May, 2014","Navinkumar Surendraprasad Singh vs State Of Gujarat & on 28 May, 2014",https://indiankanoon.org/doc/28567382/,loan app harassment,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8935.txt,Court: Gujarat High Court | Doc ID: 28567382
NA-8936,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"19 June, 2014","Navinkumar Surendraprasad Singh vs State Of Gujarat & on 19 June, 2014",https://indiankanoon.org/doc/158946631/,loan app harassment,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8936.txt,Court: Gujarat High Court | Doc ID: 158946631
NA-8937,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"21 August, 2024","Santosh Kashiram Chopade vs The State Of Maharashtra And Others on 21 August, 2024",https://indiankanoon.org/doc/81672562/,loan app harassment,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8937.txt,Court: Bombay High Court | Doc ID: 81672562
NA-8938,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"14 August, 2025","Arvind Kumar Singh vs The State Of Bihar on 14 August, 2025",https://indiankanoon.org/doc/69598932/,loan app harassment,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8938.txt,Court: Patna High Court - Orders | Doc ID: 69598932
NA-8939,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"26 November, 2019","Pratap Chandrakant Deshmukh And Anr vs The State Of Maharashtra on 26 November, 2019",https://indiankanoon.org/doc/2455424/,loan app harassment,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8939.txt,Court: Bombay High Court | Doc ID: 2455424
NA-8940,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"8 October, 2018","Sagar Rajendra Jagdale vs The State Of Maharashtra on 8 October, 2018",https://indiankanoon.org/doc/102320556/,loan app harassment,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8940.txt,Court: Bombay High Court | Doc ID: 102320556
NA-8941,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"24 September, 2019","Jitendra Pathak vs The State Of Bihar on 24 September, 2019",https://indiankanoon.org/doc/131821616/,loan app harassment,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8941.txt,Court: Patna High Court - Orders | Doc ID: 131821616
NA-8942,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"4 December, 2018","Peetambar Rai & Ors vs The State Of Bihar on 4 December, 2018",https://indiankanoon.org/doc/183351403/,loan app harassment,Online Lending and Loan App Fraud,Loan App Fraud,VICTIM,NA-8942.txt,Court: Patna High Court | Doc ID: 183351403
NA-8943,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"25 November, 2014","Nilesh Kumar Priyadarshi vs The State Of Jharkhand on 25 November, 2014",https://indiankanoon.org/doc/27326116/,loan app harassment,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8943.txt,Court: Jharkhand High Court | Doc ID: 27326116
NA-8944,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"10 February, 2025","Hamirbhai Kanabhai Bhaliya vs State Of Gujarat on 10 February, 2025",https://indiankanoon.org/doc/5961379/,loan app harassment,Online Lending and Loan App Fraud,Loan App Fraud,VICTIM,NA-8944.txt,Court: Gujarat High Court | Doc ID: 5961379
NA-8945,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 November, 2025","Rajendra Haribhau Kothule And Ors vs The State Of Maharashtra on 18 November, 2025",https://indiankanoon.org/doc/147552899/,loan app harassment,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8945.txt,Court: Bombay High Court | Doc ID: 147552899
NA-8946,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"28 August, 2025","Aman Batra vs State (Nct Of Delhi) on 28 August, 2025",https://indiankanoon.org/doc/135003065/,loan app harassment,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8946.txt,Court: Delhi High Court - Orders | Doc ID: 135003065
NA-8947,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"30 April, 2024","Shrikrushna Jivan Bhange vs The State Of Maharashtra And Another on 30 April, 2024",https://indiankanoon.org/doc/129940127/,loan app harassment,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8947.txt,Court: Bombay High Court | Doc ID: 129940127
NA-8948,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"30 April, 2024","Shamrao Manikrao Katkade vs The State Of Maharashtra And Another on 30 April, 2024",https://indiankanoon.org/doc/89187535/,loan app harassment,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8948.txt,Court: Bombay High Court | Doc ID: 89187535
NA-8949,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"30 April, 2024","Subhash Dhondiba Munde vs The State Of Maharashtra And Another on 30 April, 2024",https://indiankanoon.org/doc/160618681/,loan app harassment,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8949.txt,Court: Bombay High Court | Doc ID: 160618681
NA-8950,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"26 August, 2025","Vineet Jhavar vs State Of Nct Of Dlehi on 26 August, 2025",https://indiankanoon.org/doc/145231752/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,VICTIM,NA-8950.txt,Court: Delhi High Court - Orders | Doc ID: 145231752
NA-8951,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"24 May, 2023","Dortse vs Serious Fraud Investigation Office on 24 May, 2023",https://indiankanoon.org/doc/84453212/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,VICTIM,NA-8951.txt,Court: Punjab-Haryana High Court | Doc ID: 84453212
NA-8952,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 November, 2021","Kalyan Dileep Sunkara vs Union Of India Deleted As Per Court Order ... on 9 November, 2021",https://indiankanoon.org/doc/166506271/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8952.txt,Court: Telangana High Court | Doc ID: 166506271
NA-8953,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"26 November, 2024","Entegra Limited vs Shree Maheshwar Hydel Power ... on 26 November, 2024",https://indiankanoon.org/doc/97624562/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8953.txt,Court: National Company Law Appellate Tribunal | Doc ID: 97624562
NA-8954,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"26 November, 2024","Entegra Limited vs Shree Maheshwar Hydel Power ... on 26 November, 2024",https://indiankanoon.org/doc/191592534/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8954.txt,Court: National Company Law Appellate Tribunal | Doc ID: 191592534
NA-8955,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"26 November, 2024","Entegra Limited vs Shree Maheshwar Hydel Power ... on 26 November, 2024",https://indiankanoon.org/doc/70042872/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8955.txt,Court: National Company Law Appellate Tribunal | Doc ID: 70042872
NA-8956,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"8 April, 2022","State By Central Crime Branch vs For Above Offences on 8 April, 2022",https://indiankanoon.org/doc/60890617/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8956.txt,Court: Bangalore District Court | Doc ID: 60890617
NA-8957,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"31 July, 2019","Shri Kiran W/O Ashok Dhawad vs State Of Mah., Thr. Pso Dhantoli Nagpur & ... on 31 July, 2019",https://indiankanoon.org/doc/75502494/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8957.txt,Court: Bombay High Court | Doc ID: 75502494
NA-8958,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"31 July, 2019","Shri Ashok S/O Shankarrao Dhawad vs State Of Mah., Thr. Pso Dhantoli Nagpur & ... on 31 July, 2019",https://indiankanoon.org/doc/93023117/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8958.txt,Court: Bombay High Court | Doc ID: 93023117
NA-8959,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"29 July, 2025","Subhash Manakchand Zambad vs The State Of Maharashtra on 29 July, 2025",https://indiankanoon.org/doc/145608017/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8959.txt,Court: Bombay High Court | Doc ID: 145608017
NA-8960,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"20 January, 2023","Kumar Siddheshwar Parkhi vs The State Of Maharashtra And Anr on 20 January, 2023",https://indiankanoon.org/doc/136316460/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8960.txt,Court: Bombay High Court | Doc ID: 136316460
NA-8961,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"6 July, 2021","Jitendra Yadav vs The State Of Bihar on 6 July, 2021",https://indiankanoon.org/doc/174229126/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8961.txt,Court: Patna High Court - Orders | Doc ID: 174229126
NA-8962,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"20 February, 2024","Jayantibhai Lakhamanbhai Malavi vs State Of Gujarat on 20 February, 2024",https://indiankanoon.org/doc/71644283/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8962.txt,Court: Gujarat High Court | Doc ID: 71644283
NA-8963,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"26 August, 2025","Amrut Alias Bharat Babasaheb Bhosale vs The State Of Maharashtra on 26 August, 2025",https://indiankanoon.org/doc/29261626/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8963.txt,Court: Bombay High Court | Doc ID: 29261626
NA-8964,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 December, 2024","Sanjeeb Kumar Jha vs Yogesh Gupta on 18 December, 2024",https://indiankanoon.org/doc/92870158/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8964.txt,Court: National Company Law Appellate Tribunal | Doc ID: 92870158
NA-8965,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 December, 2024","Sanjeeb Kumar Jha vs Yogesh Gupta on 18 December, 2024",https://indiankanoon.org/doc/151712745/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8965.txt,Court: National Company Law Appellate Tribunal | Doc ID: 151712745
NA-8966,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 December, 2024","Rohit Kumar vs Yogesh Gupta on 18 December, 2024",https://indiankanoon.org/doc/107613320/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8966.txt,Court: National Company Law Appellate Tribunal | Doc ID: 107613320
NA-8967,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 December, 2024","Rohit Kumar vs Yogesh Gupta on 18 December, 2024",https://indiankanoon.org/doc/69495692/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8967.txt,Court: National Company Law Appellate Tribunal | Doc ID: 69495692
NA-8968,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 December, 2024","Rohit Kumar vs Yogesh Gupta on 18 December, 2024",https://indiankanoon.org/doc/50688030/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8968.txt,Court: National Company Law Appellate Tribunal | Doc ID: 50688030
NA-8969,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 December, 2024","Sanjeeb Kumar Jha vs Yogesh Gupta on 18 December, 2024",https://indiankanoon.org/doc/33026914/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8969.txt,Court: National Company Law Appellate Tribunal | Doc ID: 33026914
NA-8970,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 December, 2024","Sanjeeb Kumar Jha vs Yogesh Gupta on 18 December, 2024",https://indiankanoon.org/doc/62336650/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8970.txt,Court: National Company Law Appellate Tribunal | Doc ID: 62336650
NA-8971,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 December, 2024","Rohit Kumar vs Yogesh Gupta on 18 December, 2024",https://indiankanoon.org/doc/118353335/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8971.txt,Court: National Company Law Appellate Tribunal | Doc ID: 118353335
NA-8972,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 December, 2024","Sanjeeb Kumar Jha vs Yogesh Gupta on 18 December, 2024",https://indiankanoon.org/doc/105817612/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8972.txt,Court: National Company Law Appellate Tribunal | Doc ID: 105817612
NA-8973,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 December, 2024","Sanjeeb Kumar Jha vs Yogesh Gupta on 18 December, 2024",https://indiankanoon.org/doc/13923123/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8973.txt,Court: National Company Law Appellate Tribunal | Doc ID: 13923123
NA-8974,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 December, 2024","Arun Kumar Bag vs Yogesh Gupta on 18 December, 2024",https://indiankanoon.org/doc/40197570/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8974.txt,Court: National Company Law Appellate Tribunal | Doc ID: 40197570
NA-8975,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 December, 2024","Arun Kumar Bag vs Yogesh Gupta on 18 December, 2024",https://indiankanoon.org/doc/186940410/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8975.txt,Court: National Company Law Appellate Tribunal | Doc ID: 186940410
NA-8976,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 December, 2024","Arun Kumar Bag vs Yogesh Gupta on 18 December, 2024",https://indiankanoon.org/doc/4764570/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8976.txt,Court: National Company Law Appellate Tribunal | Doc ID: 4764570
NA-8977,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 December, 2024","Arun Kumar Bag vs Yogesh Gupta on 18 December, 2024",https://indiankanoon.org/doc/38003236/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8977.txt,Court: National Company Law Appellate Tribunal | Doc ID: 38003236
NA-8978,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 December, 2024","Sanjeeb Kumar Jha vs Yogesh Gupta on 18 December, 2024",https://indiankanoon.org/doc/123958390/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8978.txt,Court: National Company Law Appellate Tribunal | Doc ID: 123958390
NA-8979,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"7 March, 2025","Ravinder Kumar vs Rajesh Kumar on 7 March, 2025",https://indiankanoon.org/doc/43698293/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8979.txt,Court: Delhi District Court | Doc ID: 43698293
NA-8980,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"16 December, 2005","State Of Gujarat vs Gunvantlal H. Shah on 16 December, 2005",https://indiankanoon.org/doc/1031506/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8980.txt,Court: Gujarat High Court | Doc ID: 1031506
NA-8981,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"5 October, 1962","Muthuswami Odayar vs Savarimuthu Odayar on 5 October, 1962",https://indiankanoon.org/doc/1826196/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8981.txt,Court: Madras High Court | Doc ID: 1826196
NA-8982,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"30 August, 1962","Shah Shantilal Chunilal vs Shah Shantilal Fulchand And Anr. on 30 August, 1962",https://indiankanoon.org/doc/540207/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8982.txt,Court: Gujarat High Court | Doc ID: 540207
NA-8983,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"25 September, 1962","Bai Chanchal Widow Of Chhaganbhai ... vs Bai Suraj Widow Of Ranchhodbhai ... on 25 September, 1962",https://indiankanoon.org/doc/1900544/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8983.txt,Court: Gujarat High Court | Doc ID: 1900544
NA-8984,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"1 May, 1968","Chunilal Dahyabhai vs Dharamshi Nanji And Ors. on 1 May, 1968",https://indiankanoon.org/doc/366798/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8984.txt,Court: Gujarat High Court | Doc ID: 366798
NA-8985,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"5 April, 1968","Bai Galal Ramshi vs Vrajlal Ichhashanker And Ors. on 5 April, 1968",https://indiankanoon.org/doc/561845/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8985.txt,Court: Gujarat High Court | Doc ID: 561845
NA-8986,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"24 February, 2014","State Of Gujarat vs Harsh Parsottambhai Bachchan on 24 February, 2014",https://indiankanoon.org/doc/88029170/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,THIRD-PARTY,NA-8986.txt,Court: Gujarat High Court | Doc ID: 88029170
NA-8987,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"3 February, 2018","Rajesh S/O Kishorilal Girdhar vs Miss Sanjana D/O Krishna Khobragade & ... on 3 February, 2018",https://indiankanoon.org/doc/189117364/,illegal loan app,Online Lending and Loan App Fraud,Loan App Fraud,NEAR-MISS,NA-8987.txt,Court: Bombay High Court | Doc ID: 189117364
